time_submitted,age,city,applicant_before,"if applicant before, what program",completed that program,highest education,course,degreeCategory,year_graduated,expected year graduated if still ongoing,postgrad year graduated,expected year graduated if postgrad still ongoing,postgrad degree,monthly net income,monthly gross income,employment status(Employed/Unemployed),job position,career industry,year tenure,position in company,unemployment status if unemployed,last employment(year) if unemployed,salary before being unemployed,job position before being unemployed,career industry before being unemployed,year tenure before being unemployed,Microsoft Excel,Microsoft Power BI,Tableau,Matlab,SQL,Python,R,Java,Stats,eViews,SAS,SPSS,Indicate Other Tools & Programming you know,"In one paragraph, why do you deserve the scholarship slot?"
08/11/2023 20:23,38,Manila,No,,No,College grad,Mathematics Education,Education,2020.0,,,,,,,Unemployed,,,4,,,,,,,,3,2,2,5,3,3,4,2,1,2,1,2,"eViews, Python, R","With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
04/14/2023 03:28,37,Davao,No,,No,Postgrad,Education,Education,2016.0,,,2026.0,Masters in Data Science,,,Unemployed,,,0,,,,,,,,2,4,1,5,2,4,5,5,3,2,5,1,"SAS, Python, Matlab",I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
12/26/2022 12:55,38,Davao,No,,No,College grad,Pharmacy,Health Sciences,2011.0,,,,,,,Unemployed,,,1,,,,,,,,3,4,3,5,2,4,2,4,4,5,3,1,"SQL, Python, Matlab","With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
12/22/2024 16:59,40,Manila,No,,No,College grad,Education,Education,2021.0,,,,,25848.0,20848.0,Employed,Data Analyst,Business,3,,,,,,,,3,4,3,3,3,2,3,3,5,5,3,2,,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
03/04/2019 03:48,28,Manila,No,,No,College grad,Education,Education,2023.0,,,,,,,Unemployed,,,3,,,,,,,,1,1,2,1,5,4,3,4,4,3,1,5,,"I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
08/21/2018 00:20,37,Quezon City,No,,No,Postgrad,Education,Education,2016.0,,,2024.0,Masters in Data Science,,,Unemployed,,,2,,,,,,,,3,3,5,5,1,3,5,3,1,5,5,4,,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
03/19/2017 23:54,40,Manila,No,,No,College grad,Nursing,Health Sciences,2015.0,,,,,29629.0,24629.0,Employed,Software Developer,Engineering,5,,,,,,,,3,4,5,2,1,2,5,4,4,2,1,1,,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
04/22/2020 03:51,25,Manila,No,,No,College grad,Sociology,Social Sciences,2018.0,,,,,47622.0,42622.0,Employed,Data Analyst,Education,4,,,,,,,,4,2,4,3,2,5,3,4,1,2,3,4,"R, Tableau","Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
09/22/2024 10:40,39,Quezon City,No,,No,College grad,Mathematics Education,Education,2023.0,,,,,,,Unemployed,,,3,,,,,,,,5,3,2,1,4,5,1,3,3,1,3,2,"SPSS, SAS","Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
11/20/2021 20:40,38,Zamboanga,No,,No,College grad,Civil Engineering,Engineering,2014.0,,,,,,,Unemployed,,,4,,,,,,,,3,2,1,3,2,3,1,1,1,3,5,4,,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
08/24/2019 03:58,39,Baguio,No,,No,College grad,Nursing,Health Sciences,2011.0,,,,,,,Unemployed,,,4,,,,,,,,2,5,4,2,2,4,2,2,2,3,2,3,"Stats, Stats","I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
06/01/2022 18:12,34,Baguio,No,,No,Postgrad,Nursing,Health Sciences,2016.0,,,2025.0,Masters in Data Science,34978.0,29978.0,Employed,Accountant,Engineering,2,,,,,,,,5,2,3,4,2,1,5,1,4,4,1,3,,I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
03/20/2022 19:49,36,Baguio,No,,No,College grad,Sociology,Social Sciences,2019.0,,,,,,,Unemployed,,,3,,,,,,,,4,3,2,3,1,3,1,5,2,2,1,1,,"I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
01/14/2021 18:47,37,Quezon City,No,,No,College grad,Nursing,Health Sciences,2010.0,,,,,,,Unemployed,,,0,,,,,,,,1,2,3,1,4,2,2,3,3,5,2,4,"Stats, eViews","This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
09/07/2020 06:59,35,Baguio,No,,No,College grad,Early Childhood Education,Education,2011.0,,,,,49916.0,44916.0,Employed,Data Analyst,Health Sciences,5,,,,,,,,4,2,3,3,2,5,4,2,1,1,3,5,,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
03/25/2018 11:40,34,Cagayan de Oro,No,,No,College grad,Education,Education,2016.0,,,,,34863.0,29863.0,Employed,Marketing Analyst,Social Sciences,3,,,,,,,,5,2,2,5,2,1,4,5,2,5,1,5,"SPSS, SQL","Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
10/15/2022 17:27,30,Makati,No,,No,College grad,Software Engineering,IT,2011.0,,,,,39231.0,34231.0,Employed,Marketing Analyst,Social Sciences,2,,,,,,,,3,4,3,1,1,3,5,2,3,3,3,3,"Microsoft Excel, Tableau, Java","With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
02/21/2019 08:40,23,Iloilo,No,,No,College grad,Electrical Engineering,Engineering,2021.0,,,,,,,Unemployed,,,1,,,,,,,,4,5,2,5,5,5,1,4,1,5,1,1,,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
01/30/2019 23:39,30,Manila,No,,No,College grad,Marketing,Business,2016.0,,,,,,,Unemployed,,,2,,,,,,,,2,5,1,2,2,1,5,2,5,3,3,1,SQL,"I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
06/25/2022 23:32,23,Davao,No,,No,College grad,Education,Education,2014.0,,,,,,,Unemployed,,,5,,,,,,,,5,1,1,2,3,5,4,4,1,4,1,2,R,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
12/20/2022 18:26,35,Cebu,No,,No,College grad,Electrical Engineering,Engineering,2011.0,,,,,43034.0,38034.0,Employed,Nurse,Health Sciences,5,,,,,,,,4,5,3,4,2,1,3,3,2,5,5,5,"SPSS, Java, R","Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
05/07/2022 13:45,36,Iloilo,No,,No,College grad,Early Childhood Education,Education,2018.0,,,,,,,Unemployed,,,1,,,,,,,,5,3,5,4,1,3,1,2,5,5,1,3,,"I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
08/03/2024 18:43,20,Makati,No,,No,College grad,Early Childhood Education,Education,2020.0,,,,,,,Unemployed,,,2,,,,,,,,4,2,1,3,5,2,5,2,4,2,1,2,"Microsoft Power BI, R, SPSS",I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
01/22/2023 17:04,40,Davao,No,,No,College grad,Political Science,Social Sciences,2022.0,,,,,37072.0,32072.0,Employed,Nurse,Engineering,4,,,,,,,,2,3,4,5,5,5,4,4,4,5,1,4,,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
05/18/2021 04:28,20,Makati,No,,No,College grad,Education,Education,2018.0,,,,,,,Unemployed,,,4,,,,,,,,1,5,4,3,1,5,5,2,4,3,4,2,,"I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
03/29/2020 05:06,26,Cagayan de Oro,No,,No,College grad,Psychology,Social Sciences,2014.0,,,,,,,Unemployed,,,3,,,,,,,,3,5,2,4,3,4,4,3,5,2,1,4,"Stats, SQL","This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
07/07/2019 15:57,40,Makati,No,,No,Postgrad,Accounting,Business,2016.0,,,2027.0,Masters in Data Science,39767.0,34767.0,Employed,Data Analyst,Engineering,1,,,,,,,,2,4,3,4,5,4,3,1,3,3,4,1,,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
02/22/2017 09:38,24,Davao,No,,No,College grad,Computer Science,IT,2010.0,,,,,30073.0,25073.0,Employed,Accountant,IT,5,,,,,,,,5,5,4,4,4,5,3,2,2,3,4,4,"R, R","Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
07/21/2021 09:04,20,Davao,No,,No,Postgrad,Pharmacy,Health Sciences,2016.0,,,2027.0,Masters in Data Science,45143.0,40143.0,Employed,Engineer,Social Sciences,4,,,,,,,,3,1,3,2,3,5,3,2,4,4,1,2,,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
10/28/2021 02:44,21,Cebu,No,,No,College grad,Pharmacy,Health Sciences,2013.0,,,,,,,Unemployed,,,5,,,,,,,,5,3,3,1,3,2,5,4,2,5,2,2,,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
04/19/2023 01:04,21,Cebu,No,,No,College grad,Mechanical Engineering,Engineering,2011.0,,,,,41166.0,36166.0,Employed,Marketing Analyst,IT,3,,,,,,,,3,5,1,5,1,1,3,3,4,4,2,5,,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
12/14/2021 08:56,20,Iloilo,No,,No,College grad,Civil Engineering,Engineering,2021.0,,,,,,,Unemployed,,,0,,,,,,,,1,5,3,2,2,2,2,5,3,2,1,4,,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
05/18/2019 09:18,25,Cebu,No,,No,College grad,Computer Science,IT,2022.0,,,,,,,Unemployed,,,3,,,,,,,,2,2,3,5,5,4,5,2,4,1,1,3,SPSS,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
03/15/2018 08:57,35,Quezon City,No,,No,College grad,Political Science,Social Sciences,2017.0,,,,,,,Unemployed,,,0,,,,,,,,3,5,4,4,3,3,4,1,3,5,1,4,,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
06/19/2023 02:43,34,Cagayan de Oro,No,,No,College grad,Accounting,Business,2011.0,,,,,,,Unemployed,,,3,,,,,,,,5,2,3,1,4,3,2,1,2,1,4,2,"eViews, Matlab, Python",I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
11/05/2022 18:46,25,Makati,No,,No,College grad,Business Administration,Business,2011.0,,,,,34057.0,29057.0,Employed,Nurse,Engineering,1,,,,,,,,4,2,3,1,3,1,3,4,5,2,3,2,SPSS,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
06/27/2017 19:56,25,Iloilo,No,,No,College grad,Mathematics Education,Education,2020.0,,,,,28130.0,23130.0,Employed,Software Developer,Education,3,,,,,,,,4,3,5,2,1,1,1,5,3,5,2,5,"SAS, Microsoft Excel","I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
04/07/2021 03:03,33,Bacolod,No,,No,College grad,Mechanical Engineering,Engineering,2011.0,,,,,42396.0,37396.0,Employed,Engineer,Engineering,3,,,,,,,,2,2,2,3,5,2,1,4,4,5,2,3,"R, Microsoft Power BI, Python","Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
10/21/2021 03:28,40,Iloilo,No,,No,College grad,Sociology,Social Sciences,2011.0,,,,,45250.0,40250.0,Employed,Marketing Analyst,Engineering,1,,,,,,,,4,2,5,4,4,4,1,2,3,3,2,3,Microsoft Power BI,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
09/22/2018 02:05,24,Iloilo,No,,No,College grad,Information Technology,IT,2015.0,,,,,,,Unemployed,,,4,,,,,,,,1,3,5,3,2,4,2,3,2,3,5,1,,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
06/21/2022 10:26,28,Manila,No,,No,College grad,Nursing,Health Sciences,2014.0,,,,,,,Unemployed,,,4,,,,,,,,5,5,1,5,1,1,4,3,1,5,2,3,"Stats, Stats, SPSS","This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
02/18/2019 21:18,37,Zamboanga,No,,No,College grad,Mathematics Education,Education,2016.0,,,,,45670.0,40670.0,Employed,Accountant,IT,1,,,,,,,,2,2,4,5,1,5,5,1,3,3,4,5,,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
12/30/2021 06:33,28,Makati,No,,No,College grad,Mathematics Education,Education,2013.0,,,,,,,Unemployed,,,4,,,,,,,,5,3,1,4,3,2,4,5,4,1,5,5,"Python, Matlab, Python","Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
11/18/2022 09:33,28,Iloilo,No,,No,College grad,Psychology,Social Sciences,2019.0,,,,,,,Unemployed,,,0,,,,,,,,2,1,2,1,1,1,3,3,1,2,5,3,,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
10/07/2018 17:10,36,Bacolod,No,,No,College grad,Education,Education,2021.0,,,,,31231.0,26231.0,Employed,Data Analyst,Engineering,5,,,,,,,,2,2,3,2,1,1,2,2,5,4,4,2,,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
01/08/2023 12:39,35,Davao,No,,No,College grad,Early Childhood Education,Education,2014.0,,,,,,,Unemployed,,,4,,,,,,,,4,3,4,5,3,3,3,1,4,1,4,3,"Python, Java","I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
04/12/2023 01:57,27,Zamboanga,No,,No,College grad,Mathematics Education,Education,2011.0,,,,,32089.0,27089.0,Employed,Marketing Analyst,Engineering,2,,,,,,,,3,3,3,2,5,1,3,3,3,1,1,3,"Matlab, SAS, SAS","This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
02/15/2019 06:25,30,Quezon City,No,,No,College grad,Software Engineering,IT,2012.0,,,,,,,Unemployed,,,5,,,,,,,,5,3,4,2,2,1,2,2,3,2,1,5,,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
11/05/2023 19:32,25,Bacolod,No,,No,College grad,Sociology,Social Sciences,2020.0,,,,,49982.0,44982.0,Employed,Nurse,Social Sciences,5,,,,,,,,4,3,2,5,4,5,5,4,3,2,2,3,"Microsoft Excel, Tableau, eViews","With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
09/25/2020 21:50,20,Davao,No,,No,College grad,Medical Technology,Health Sciences,2011.0,,,,,,,Unemployed,,,5,,,,,,,,3,4,4,2,4,4,2,1,1,2,3,1,,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
01/14/2019 17:52,24,Bacolod,No,,No,Postgrad,Software Engineering,IT,2016.0,,,2027.0,Masters in Data Science,,,Unemployed,,,3,,,,,,,,1,5,4,4,5,5,3,5,3,1,5,2,,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
01/15/2018 00:54,39,Baguio,No,,No,College grad,Pharmacy,Health Sciences,2022.0,,,,,44819.0,39819.0,Employed,Nurse,Business,2,,,,,,,,1,4,3,5,5,2,2,2,2,3,4,2,,I am passionate about data science and eager to learn. This scholarship will allow me to advance my career and contribute to my field.
02/16/2022 10:57,21,Bacolod,No,,No,College grad,Marketing,Business,2017.0,,,,,,,Unemployed,,,1,,,,,,,,1,5,2,2,5,1,5,2,2,4,3,2,Tableau,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
09/30/2018 22:49,28,Baguio,No,,No,College grad,Computer Science,IT,2020.0,,,,,33873.0,28873.0,Employed,Software Developer,Engineering,0,,,,,,,,5,5,1,2,2,5,5,4,3,1,5,5,eViews,"With this opportunity, I can enhance my skills and use data-driven decision-making to help organizations grow."
08/08/2020 10:34,24,Cebu,No,,No,College grad,Nursing,Health Sciences,2014.0,,,,,,,Unemployed,,,5,,,,,,,,2,3,1,2,3,4,3,2,5,2,4,1,SPSS,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
07/17/2024 21:34,35,Manila,No,,No,College grad,Computer Science,IT,2019.0,,,,,,,Unemployed,,,3,,,,,,,,3,1,2,2,2,2,5,4,1,3,1,1,,"Coming from a financially challenged background, I see this as a great opportunity to grow professionally and help others in the future."
08/02/2017 06:23,26,Makati,No,,No,College grad,Sociology,Social Sciences,2016.0,,,,,40048.0,35048.0,Employed,Data Analyst,Business,2,,,,,,,,1,5,2,4,2,2,5,3,3,2,4,4,,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
07/13/2020 04:43,24,Cebu,No,,No,College grad,Electrical Engineering,Engineering,2019.0,,,,,,,Unemployed,,,2,,,,,,,,1,2,2,5,2,5,1,5,4,4,2,2,,"I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
11/11/2024 18:39,36,Davao,No,,No,College grad,Marketing,Business,2017.0,,,,,,,Unemployed,,,2,,,,,,,,5,1,3,3,3,1,3,2,3,5,5,2,,"This training is a stepping stone for me to transition into data analysis, a field I have always been interested in."
01/08/2021 12:47,26,Makati,No,,No,Postgrad,Accounting,Business,2016.0,,,2027.0,Masters in Data Science,49354.0,44354.0,Employed,Engineer,IT,2,,,,,,,,2,5,4,2,3,5,1,2,3,3,2,4,,"I believe in continuous learning, and this program will provide me with the necessary knowledge to improve my career prospects."
